Subbasin ID,HRU ID,Cell Count,HRU Area (m²),HRU Area (acres),SWAT ID,MUKEY ID,Slope Class
11,3395,42,4200,1.04,20,286266,2
11,3396,140,14000,3.46,43,286266,3
11,3400,289,28900,7.14,41,286266,2
11,3409,2126,212600,52.53,43,286313,2
11,3410,127,12700,3.14,41,286266,1
11,3416,841,84100,20.78,43,286313,1
11,3417,1769,176900,43.71,41,286313,1
11,3425,143,14300,3.53,20,286313,2
11,3426,76,7600,1.88,20,286313,1
11,3451,2329,232900,57.55,41,286313,2
11,3483,941,94100,23.25,41,286313,3
11,3502,47,4700,1.16,81,286313,1
11,3508,1018,101800,25.16,43,286284,2
11,3524,296,29600,7.31,21,286313,1
11,3544,1469,146900,36.3,43,286284,1
11,3589,570,57000,14.08,43,286313,3
11,3628,4500,450000,111.2,41,286284,1
11,3629,147,14700,3.63,19,286313,2
11,3630,86,8600,2.13,19,286313,1
11,3666,58,5800,1.43,19,286313,3
11,3689,4953,495300,122.39,41,286284,2
11,3794,1146,114600,28.32,55,286313,2
11,3807,96,9600,2.37,33,286313,2
11,3808,304,30400,7.51,55,286313,3
11,3824,84,8400,2.08,33,286313,1
11,3845,190,19000,4.69,55,286313,1
11,3911,186,18600,4.6,55,286284,2
11,3925,78,7800,1.93,55,286284,1
11,3926,2619,261900,64.72,41,286226,3
11,3931,3136,313600,77.49,41,286226,2
11,3940,58,5800,1.43,55,286284,3
11,3941,1743,174300,43.07,41,286226,1
11,3952,189,18900,4.67,82,286223,2
11,3953,56,5600,1.38,82,286223,1
11,3961,381,38100,9.41,41,286223,3
11,3962,520,52000,12.85,41,286223,2
11,3963,61,6100,1.51,82,286223,3
11,3971,110,11000,2.72,41,286280,3
11,3979,224,22400,5.54,41,286280,2
11,3986,51,5100,1.26,55,286280,2
11,3987,59,5900,1.46,55,286280,3
11,4006,54,5400,1.33,33,286284,2
11,4021,43,4300,1.06,82,286313,2
11,4060,2328,232800,57.53,41,286284,3
11,4061,1112,111200,27.48,41,286284,4
11,4088,180,18000,4.45,41,286281,2
11,4090,337,33700,8.33,21,286313,3
11,4091,563,56300,13.91,21,286313,2
11,4094,43,4300,1.06,55,286281,2
11,4177,89,8900,2.2,21,286284,2
11,4208,551,55100,13.62,41,286296,2
11,4215,232,23200,5.73,41,286296,1
11,4220,110,11000,2.72,21,286313,4
11,4221,261,26100,6.45,41,286296,3
11,4222,130,13000,3.21,43,286296,2
11,4226,314,31400,7.76,41,286313,4
11,4227,145,14500,3.58,43,286296,1
11,4236,46,4600,1.14,22,286296,3
11,4243,2834,283400,70.03,43,286226,2
11,4244,130,13000,3.21,43,286296,3
11,4248,87,8700,2.15,21,286284,3
11,4249,2308,230800,57.03,43,286226,3
11,4250,408,40800,10.08,22,286226,2
11,4256,194,19400,4.79,22,286226,1
11,4265,192,19200,4.74,22,286226,3
11,4281,42,4200,1.04,22,286313,2
11,4300,44,4400,1.09,41,286294,1
11,4314,42,4200,1.04,43,286217,2
11,4323,126,12600,3.11,43,286294,1
11,4335,128,12800,3.16,43,286294,2
11,4341,44,4400,1.09,43,286296,4
11,4352,75,7500,1.85,43,286217,1
11,4353,118,11800,2.92,41,286296,4
11,4354,70,7000,1.73,43,286249,1
11,4383,69,6900,1.71,20,286226,2
11,4384,116,11600,2.87,43,286293,1
11,4392,47,4700,1.16,43,286294,3
11,4394,180,18000,4.45,41,286266,3
11,4419,54,5400,1.33,33,286266,2
11,4420,97,9700,2.4,41,286266,4
11,4425,46,4600,1.14,33,286266,1
11,4426,261,26100,6.45,43,286223,2
11,4427,228,22800,5.63,43,286254,1
11,4434,154,15400,3.81,43,286223,3
11,4440,231,23100,5.71,43,286254,2
11,4455,1260,126000,31.14,43,286226,1
11,4475,211,21100,5.21,43,286254,3
11,4484,94,9400,2.32,22,286266,2
11,4485,135,13500,3.34,22,286266,1
11,4486,178,17800,4.4,43,286252,1
11,4487,53,5300,1.31,43,286252,2
11,4513,372,37200,9.19,21,286226,1
11,4514,133,13300,3.29,43,286210,2
11,4519,838,83800,20.71,21,286226,2
11,4520,132,13200,3.26,43,286210,1
11,4533,44,4400,1.09,21,286210,1
11,4534,380,38000,9.39,43,286227,2
11,4535,1016,101600,25.11,43,286226,4
11,4540,61,6100,1.51,21,286266,2
11,4543,126,12600,3.11,43,286227,1
11,4553,741,74100,18.31,21,286226,3
11,4569,110,11000,2.72,22,286266,3
11,4580,85,8500,2.1,21,286227,2
11,4589,51,5100,1.26,21,286227,1
11,4593,238,23800,5.88,21,286227,3
11,4594,524,52400,12.95,21,286226,4
11,4612,131,13100,3.24,41,286210,1
11,4613,105,10500,2.59,41,286210,2
11,4614,461,46100,11.39,41,286227,2
11,4620,1153,115300,28.49,43,286227,3
11,4621,583,58300,14.41,43,286284,3
11,4629,185,18500,4.57,41,286227,1
11,4630,707,70700,17.47,41,286227,3
11,4631,382,38200,9.44,43,286222,2
11,4639,373,37300,9.22,43,286222,1
11,4640,1882,188200,46.51,41,286226,4
11,4646,1148,114800,28.37,41,286227,4
11,4652,111,11100,2.74,19,286226,3
11,4653,128,12800,3.16,19,286226,2
11,4666,233,23300,5.76,41,286222,2
11,4667,546,54600,13.49,41,286222,1
11,4674,45,4500,1.11,19,286226,4
11,4681,149,14900,3.68,43,286313,4
11,4687,437,43700,10.8,21,286227,4
11,4692,1854,185400,45.81,43,286227,4
11,4707,81,8100,2.0,21,286284,1
11,4764,150,15000,3.71,43,286214,1
11,4766,202,20200,4.99,43,286214,2
11,4782,481,48100,11.89,43,286284,4
11,4797,78,7800,1.93,43,286214,3
11,4809,43,4300,1.06,41,286222,3
11,4817,667,66700,16.48,41,286312,2
11,4818,365,36500,9.02,41,286312,3
11,4819,197,19700,4.87,41,286312,1
11,4829,957,95700,23.65,41,286225,2
11,4830,370,37000,9.14,41,286225,1
11,4831,1263,126300,31.21,41,286225,3
11,4837,1151,115100,28.44,41,286225,4
11,4851,88,8800,2.17,43,286222,3
11,4854,93,9300,2.3,41,286312,4
11,4856,67,6700,1.66,33,286226,2
11,4858,50,5000,1.24,33,286226,3
11,4873,145,14500,3.58,21,286222,2
11,4882,83,8300,2.05,43,286225,1
11,4883,154,15400,3.81,33,286312,2
11,4885,253,25300,6.25,43,286225,2
11,4892,286,28600,7.07,43,286225,3
11,4893,47,4700,1.16,53,286222,1
11,4897,164,16400,4.05,43,286237,3
11,4901,233,23300,5.76,41,286237,3
11,4902,114,11400,2.82,43,286237,4
11,4905,278,27800,6.87,41,286254,2
11,4906,359,35900,8.87,41,286254,3
11,4907,86,8600,2.13,41,286237,4
11,4910,283,28300,6.99,41,286254,4
11,4914,347,34700,8.57,41,286237,2
11,4919,107,10700,2.64,21,286237,2
11,4920,65,6500,1.61,21,286237,1
11,4921,102,10200,2.52,21,286237,3
11,4922,74,7400,1.83,21,286237,4
11,4933,52,5200,1.28,21,286254,3
11,4941,72,7200,1.78,21,286254,2
11,4946,288,28800,7.12,43,286225,4
11,4947,190,19000,4.69,41,286254,1
11,4948,45,4500,1.11,21,286254,1
11,4949,155,15500,3.83,43,286237,2
11,4950,400,40000,9.88,43,286312,2
11,4953,99,9900,2.45,43,286312,1
11,4954,185,18500,4.57,41,286223,1
11,4957,47,4700,1.16,21,286312,2
11,4964,125,12500,3.09,43,286254,4
11,4965,70,7000,1.73,43,286237,1
11,4966,112,11200,2.77,33,286312,1
11,4973,102,10200,2.52,41,286223,4
11,4979,126,12600,3.11,43,286216,2
11,4991,349,34900,8.62,43,286216,1
11,4995,86,8600,2.13,43,286312,3
11,5014,288,28800,7.12,43,286280,1
11,5015,264,26400,6.52,41,286311,1
11,5025,182,18200,4.5,43,286280,2
11,5026,81,8100,2.0,41,286311,2
11,5035,70,7000,1.73,43,286222,4
11,5037,67,6700,1.66,33,286311,1
11,5059,43,4300,1.06,21,286216,1
11,5099,63,6300,1.56,53,286223,1
11,5111,166,16600,4.1,21,286311,1
11,5113,491,49100,12.13,61,286223,2
11,5114,572,57200,14.13,61,286223,3
11,5115,95,9500,2.35,61,286223,4
11,5120,239,23900,5.91,21,286311,2
11,5121,89,8900,2.2,61,286222,1
11,5122,101,10100,2.5,61,286223,1
11,5132,211,21100,5.21,61,286222,2
11,5137,884,88400,21.84,43,286311,2
11,5138,933,93300,23.05,43,286311,1
11,5149,274,27400,6.77,82,286312,2
11,5150,73,7300,1.8,61,286312,2
11,5157,75,7500,1.85,21,286311,3
11,5162,106,10600,2.62,41,286280,1
11,5170,43,4300,1.06,82,286311,2
11,5184,486,48600,12.01,43,286264,2
11,5187,78,7800,1.93,43,286264,3
11,5194,47,4700,1.16,81,286264,1
11,5202,1091,109100,26.96,43,286264,1
11,5218,326,32600,8.06,41,286234,3
11,5224,104,10400,2.57,41,286264,2
11,5225,367,36700,9.07,41,286234,4
11,5231,210,21000,5.19,41,286314,2
11,5232,115,11500,2.84,41,286314,3
11,5233,72,7200,1.78,41,286314,4
11,5235,379,37900,9.37,41,286264,1
11,5236,216,21600,5.34,41,286234,2
11,5252,96,9600,2.37,41,286314,1
11,5257,54,5400,1.33,33,286234,3
11,5259,112,11200,2.77,43,286311,3
11,5267,55,5500,1.36,33,286234,4
11,5272,54,5400,1.33,81,286312,2
11,5282,111,11100,2.74,43,286283,2
11,5289,80,8000,1.98,41,286234,1
11,5291,128,12800,3.16,41,286283,4
11,5292,200,20000,4.94,41,286283,3
11,5293,336,33600,8.3,41,286283,2
11,5294,111,11100,2.74,43,286283,3
11,5299,136,13600,3.36,41,286288,3
11,5300,297,29700,7.34,41,286283,1
11,5306,290,29000,7.17,41,286288,2
11,5307,130,13000,3.21,41,286240,2
11,5308,278,27800,6.87,41,286288,1
11,5329,42,4200,1.04,81,286280,2
11,5337,93,9300,2.3,41,286240,3
11,5362,107,10700,2.64,41,286307,2
11,5363,90,9000,2.22,41,286307,3
11,5368,80,8000,1.98,41,286307,4
11,5369,56,5600,1.38,41,286297,3
11,5370,90,9000,2.22,41,286297,2
11,5371,55,5500,1.36,41,286288,4
11,5381,87,8700,2.15,41,286240,4
11,5384,84,8400,2.08,21,286240,3
11,5385,76,7600,1.88,21,286240,4
11,5389,50,5000,1.24,41,286297,1
11,5390,120,12000,2.97,43,286240,3
11,5392,61,6100,1.51,19,286226,1
11,5396,49,4900,1.21,81,286226,1
11,5397,206,20600,5.09,43,286240,2
11,5402,1249,124900,30.86,43,286288,1
11,5403,92,9200,2.27,43,286288,3
11,5411,69,6900,1.71,21,286240,2
11,5419,340,34000,8.4,43,286288,2
11,5429,58,5800,1.43,41,286208,3
11,5434,172,17200,4.25,41,286208,2
11,5449,45,4500,1.11,41,286208,4
11,5453,104,10400,2.57,61,286226,3
11,5454,123,12300,3.04,61,286226,2
11,5458,72,7200,1.78,43,286210,3
11,5460,161,16100,3.98,41,286305,2
11,5463,60,6000,1.48,43,286311,4
11,5465,79,7900,1.95,43,286265,2
11,5469,203,20300,5.02,41,286305,1
11,5474,123,12300,3.04,43,286265,3
11,5491,55,5500,1.36,71,286283,2
11,5496,175,17500,4.32,41,286208,1
11,5550,66,6600,1.63,41,286210,3
11,5569,96,9600,2.37,41,286240,1
11,5603,237,23700,5.86,43,286240,1
11,5629,658,65800,16.26,41,286212,2
11,5630,176,17600,4.35,43,286212,2
11,5631,139,13900,3.43,43,286212,3
11,5641,75,7500,1.85,43,286212,4
11,5644,196,19600,4.84,11,286303,1
11,5655,625,62500,15.44,41,286212,3
11,5657,370,37000,9.14,41,286212,1
11,5658,183,18300,4.52,43,286212,1
11,5665,270,27000,6.67,41,286212,4
11,5670,44,4400,1.09,11,286304,1
11,5675,75,7500,1.85,41,286289,2
11,5676,61,6100,1.51,41,286289,1
11,5678,74,7400,1.83,43,286304,1
11,5683,92,9200,2.27,43,286304,2
11,5773,350,35000,8.65,41,286214,2
11,5776,112,11200,2.77,41,286214,1
11,5778,140,14000,3.46,41,286214,3
11,5816,45,4500,1.11,61,286296,3
11,5934,574,57400,14.18,41,286220,2
11,5939,42,4200,1.04,41,286286,2
11,5942,662,66200,16.36,41,286220,3
11,5945,85,8500,2.1,41,286286,3
11,5946,1033,103300,25.53,41,286220,4
11,5947,131,13100,3.24,41,286286,4
11,5948,241,24100,5.96,41,286220,1
11,5951,42,4200,1.04,91,286288,1
11,5961,42,4200,1.04,43,286286,4
11,5967,47,4700,1.16,43,286234,1
11,5976,112,11200,2.77,41,286213,3
11,5978,49,4900,1.21,41,286213,4
11,5979,85,8500,2.1,41,286213,2
11,5982,55,5500,1.36,43,2519932,1
11,5983,55,5500,1.36,21,286212,2
11,5984,41,4100,1.01,41,2519932,1
11,5990,109,10900,2.69,41,286308,2
11,5992,55,5500,1.36,21,286212,1
11,5996,46,4600,1.14,41,286308,1
11,6016,45,4500,1.11,43,286298,2
11,6042,66,6600,1.63,41,286282,3
11,6043,75,7500,1.85,41,286282,2
11,6046,337,33700,8.33,41,286282,1
11,6047,216,21600,5.34,43,286282,1
11,6075,127,12700,3.14,43,286265,4
11,6079,226,22600,5.58,43,286220,2
11,6080,203,20300,5.02,43,286220,3
11,6081,110,11000,2.72,43,286220,1
11,6084,158,15800,3.9,43,286220,4
11,6090,189,18900,4.67,21,286264,1
11,6147,41,4100,1.01,41,286265,3
11,6149,68,6800,1.68,41,286265,4
11,6151,123,12300,3.04,43,286221,2
11,6152,166,16600,4.1,43,286221,3
11,6158,49,4900,1.21,41,286265,2
11,6170,45,4500,1.11,43,286221,1
11,6171,256,25600,6.33,43,286221,4
11,6186,62,6200,1.53,41,286221,4
11,6197,287,28700,7.09,41,286237,1
11,6343,130,13000,3.21,41,3400380,1
11,6370,42,4200,1.04,21,286250,1
11,6433,43,4300,1.06,91,3400380,1
11,6467,46,4600,1.14,82,286249,1
12,5509,165,16500,4.08,82,286264,1
12,5519,141,14100,3.48,43,286214,1
12,5522,124,12400,3.06,82,286264,2
12,5524,204,20400,5.04,43,286214,2
12,5525,293,29300,7.24,82,286265,2
12,5526,897,89700,22.17,82,286223,2
12,5537,120,12000,2.97,82,286265,3
12,5543,57,5700,1.41,82,286223,1
12,5547,1054,105400,26.04,43,286233,1
12,5549,80,8000,1.98,20,286214,1
12,5554,94,9400,2.32,82,286283,2
12,5557,185,18500,4.57,43,286214,3
12,5565,127,12700,3.14,20,286214,3
12,5566,105,10500,2.59,20,286214,2
12,5576,499,49900,12.33,82,286223,3
12,5587,121,12100,2.99,61,286283,2
12,5602,452,45200,11.17,43,286233,2
12,5606,64,6400,1.58,82,286305,2
12,5609,73,7300,1.8,20,286214,4
12,5624,111,11100,2.74,43,286214,4
12,5627,268,26800,6.62,43,286233,3
12,5634,269,26900,6.65,82,286312,2
12,5651,72,7200,1.78,61,286283,1
12,5664,151,15100,3.73,20,286233,1
12,5669,98,9800,2.42,20,286233,2
12,5688,281,28100,6.94,41,286227,4
12,5689,115,11500,2.84,41,286284,4
12,5690,173,17300,4.27,41,286227,3
12,5698,74,7400,1.83,82,286222,3
12,5699,160,16000,3.95,82,286222,2
12,5713,84,8400,2.08,61,286222,2
12,5718,69,6900,1.71,81,286214,3
12,5719,252,25200,6.23,41,286214,4
12,5725,47,4700,1.16,81,286214,2
12,5738,152,15200,3.76,43,286233,4
12,5740,73,7300,1.8,41,286254,3
12,5741,109,10900,2.69,41,286254,2
12,5743,51,5100,1.26,20,286226,1
12,5746,45,4500,1.11,43,286254,2
12,5748,85,8500,2.1,43,286254,1
12,5753,46,4600,1.14,20,286226,2
12,5760,157,15700,3.88,43,286226,1
12,5761,251,25100,6.2,41,286214,3
12,5764,668,66800,16.51,41,286226,3
12,5765,84,8400,2.08,41,286212,2
12,5766,234,23400,5.78,43,286226,2
12,5767,299,29900,7.39,43,286226,3
12,5769,668,66800,16.51,41,286226,2
12,5771,44,4400,1.09,20,286226,3
12,5775,288,28800,7.12,41,286212,3
12,5777,153,15300,3.78,41,286214,2
12,5780,442,44200,10.92,41,286226,4
12,5781,430,43000,10.63,41,286226,1
12,5784,52,5200,1.28,41,286214,1
12,5786,174,17400,4.3,41,286212,4
12,5787,99,9900,2.45,41,286254,1
12,5792,42,4200,1.04,41,286234,4
12,5794,88,8800,2.17,43,286234,3
12,5795,82,8200,2.03,61,286284,2
12,5796,74,7400,1.83,43,286234,2
12,5798,449,44900,11.1,43,286242,1
12,5801,58,5800,1.43,43,286234,1
12,5805,381,38100,9.41,43,286242,2
12,5808,1566,156600,38.7,43,286240,1
12,5810,379,37900,9.37,43,286242,3
12,5813,47,4700,1.16,41,286234,2
12,5815,331,33100,8.18,43,286226,4
12,5818,72,7200,1.78,82,286253,2
12,5819,1587,158700,39.22,43,286240,2
12,5824,754,75400,18.63,82,286233,1
12,5830,375,37500,9.27,11,286303,1
12,5832,223,22300,5.51,43,286204,2
12,5834,84,8400,2.08,82,286233,2
12,5835,47,4700,1.16,82,2399595,2
12,5839,514,51400,12.7,43,286204,1
12,5840,99,9900,2.45,82,2399595,1
12,5842,1589,158900,39.26,43,286240,3
12,5845,79,7900,1.95,61,286253,2
12,5852,2058,205800,50.85,43,286240,4
12,5854,436,43600,10.77,43,286242,4
12,5856,61,6100,1.51,61,286253,3
12,5857,141,14100,3.48,43,286204,3
12,5861,50,5000,1.24,41,286204,1
12,5868,171,17100,4.23,41,286240,4
12,5869,93,9300,2.3,41,286240,2
12,5870,153,15300,3.78,41,286240,3
12,5871,44,4400,1.09,41,286240,1
12,5878,239,23900,5.91,41,286225,3
12,5879,216,21600,5.34,41,286225,2
12,5880,420,42000,10.38,41,286225,4
12,5886,195,19500,4.82,19,286226,3
12,5887,220,22000,5.44,19,286226,4
12,5889,81,8100,2.0,41,286225,1
12,5891,5655,565500,139.74,43,2519931,1
12,5893,44,4400,1.09,43,286249,4
12,5894,43,4300,1.06,43,2399595,2
12,5895,284,28400,7.02,19,286226,2
12,5900,48,4800,1.19,41,286223,2
12,5903,80,8000,1.98,43,286249,2
12,5904,181,18100,4.47,19,286226,1
12,5905,165,16500,4.08,41,286284,2
12,5906,142,14200,3.51,41,286284,1
12,5910,41,4100,1.01,19,286253,3
12,5911,52,5200,1.28,19,286253,2
12,5913,75,7500,1.85,41,286223,3
12,5915,52,5200,1.28,19,286212,3
12,5916,59,5900,1.46,43,286249,3
12,5918,64,6400,1.58,43,2399595,4
12,5919,376,37600,9.29,43,2519931,2
12,5921,66,6600,1.63,19,286225,3
12,5923,55,5500,1.36,41,286233,1
12,5925,245,24500,6.05,43,286249,1
12,5931,257,25700,6.35,43,2519931,3
12,5932,276,27600,6.82,43,2519931,4
12,5943,132,13200,3.26,41,286284,3
12,5944,125,12500,3.09,43,286204,4
12,5950,1007,100700,24.88,41,2519931,1
12,5953,338,33800,8.35,41,286220,3
12,5954,48,4800,1.19,19,286225,4
12,5958,664,66400,16.41,41,286220,4
12,5963,337,33700,8.33,43,286293,1
12,5964,338,33800,8.35,43,286293,3
12,5965,283,28300,6.99,43,286293,2
12,5970,241,24100,5.96,41,286220,2
12,5971,705,70500,17.42,43,286293,4
12,5972,59,5900,1.46,41,2519931,4
12,5977,81,8100,2.0,41,286220,1
12,5989,89,8900,2.2,41,286293,4
12,6009,1008,100800,24.91,43,286288,1
12,6010,102,10200,2.52,91,286288,1
12,6012,194,19400,4.79,43,286288,4
12,6019,184,18400,4.55,43,286288,3
12,6023,66,6600,1.63,41,286310,4
12,6024,241,24100,5.96,43,286288,2
12,6030,210,21000,5.19,43,286239,2
12,6031,368,36800,9.09,43,286239,4
12,6033,46,4600,1.14,41,286310,3
12,6035,318,31800,7.86,43,286239,3
12,6036,288,28800,7.12,43,286239,1
12,6044,453,45300,11.19,43,286310,3
12,6045,321,32100,7.93,43,286310,4
12,6048,306,30600,7.56,43,286310,2
12,6049,266,26600,6.57,41,3400380,1
12,6051,267,26700,6.6,43,286310,1
12,6054,46,4600,1.14,19,286239,1
12,6056,1172,117200,28.96,43,3400380,1
12,6057,117,11700,2.89,43,3400380,2
12,6060,101,10100,2.5,19,286220,4
12,6061,86,8600,2.13,43,286225,4
12,6062,80,8000,1.98,43,3400380,4
12,6063,43,4300,1.06,19,286220,3
12,6064,50,5000,1.24,19,286220,2
12,6065,62,6200,1.53,43,286225,3
12,6066,53,5300,1.31,43,286225,2
12,6067,64,6400,1.58,43,3400380,3
12,6070,68,6800,1.68,43,286220,4
12,6071,45,4500,1.11,43,286220,3
12,6086,426,42600,10.53,91,3400380,1
12,6092,45,4500,1.11,41,286234,1
12,6094,146,14600,3.61,43,286274,1
12,6100,91,9100,2.25,41,286234,3
12,6111,61,6100,1.51,82,286234,1
12,6113,102,10200,2.52,82,286234,2
12,6114,356,35600,8.8,43,286287,1
12,6129,50,5000,1.24,20,286234,3
12,6136,60,6000,1.48,20,286310,2
12,6139,96,9600,2.37,20,286310,3
12,6140,110,11000,2.72,43,286304,1
12,6141,55,5500,1.36,19,286240,1
12,6145,44,4400,1.09,43,286304,2
12,6175,50,5000,1.24,43,2519932,3
12,6179,245,24500,6.05,43,2519932,1
12,6182,62,6200,1.53,43,286241,3
12,6183,57,5700,1.41,43,2519932,2
12,6188,45,4500,1.11,43,286241,2
12,6189,142,14200,3.51,43,286241,4
12,6210,91,9100,2.25,82,286249,1
12,6213,74,7400,1.83,43,286309,4
12,6224,67,6700,1.66,43,286309,2
12,6232,71,7100,1.75,82,286250,2
12,6237,116,11600,2.87,43,286309,1
12,6248,41,4100,1.01,81,286309,1
12,6251,156,15600,3.85,82,286250,1
12,6252,43,4300,1.06,43,286303,1
12,6256,63,6300,1.56,91,286303,1
12,6375,64,6400,1.58,20,286310,1
12,6394,116,11600,2.87,81,286233,1
12,6398,69,6900,1.71,81,286233,2
12,6457,64,6400,1.58,91,2519931,1
13,6193,141,14100,3.48,43,286264,1
13,6215,412,41200,10.18,43,286226,1
13,6227,774,77400,19.13,43,286226,2
13,6242,1218,121800,30.1,43,286226,3
13,6263,822,82200,20.31,41,286227,2
13,6267,521,52100,12.87,41,286284,3
13,6268,2146,214600,53.03,41,286226,3
13,6269,1603,160300,39.61,41,286226,2
13,6270,532,53200,13.15,41,286226,1
13,6274,1755,175500,43.37,41,286227,3
13,6276,304,30400,7.51,41,286284,4
13,6277,729,72900,18.01,41,286284,2
13,6278,416,41600,10.28,21,286226,1
13,6279,2305,230500,56.96,41,286227,4
13,6281,837,83700,20.68,41,286284,1
13,6282,122,12200,3.01,41,286221,2
13,6288,154,15400,3.81,41,286221,3
13,6292,354,35400,8.75,21,286226,2
13,6293,1028,102800,25.4,41,286226,4
13,6301,92,9200,2.27,43,286313,2
13,6302,100,10000,2.47,43,286313,1
13,6317,559,55900,13.81,41,286313,2
13,6318,42,4200,1.04,41,286221,1
13,6320,219,21900,5.41,41,286313,1
13,6324,338,33800,8.35,41,286313,3
13,6325,625,62500,15.44,41,286221,4
13,6339,166,16600,4.1,41,286227,1
13,6340,75,7500,1.85,41,286225,4
13,6341,67,6700,1.66,41,286225,3
13,6354,114,11400,2.82,43,286266,2
13,6356,42,4200,1.04,41,286264,1
13,6361,56,5600,1.38,43,286266,1
13,6368,395,39500,9.76,41,286266,2
13,6378,311,31100,7.68,41,286266,1
13,6379,88,8800,2.17,41,286313,4
13,6380,73,7300,1.8,41,286220,2
13,6384,232,23200,5.73,41,286220,4
13,6391,116,11600,2.87,41,286220,3
13,6392,42,4200,1.04,41,286220,1
13,6395,72,7200,1.78,41,286237,2
13,6399,48,4800,1.19,41,286237,3
13,6402,66,6600,1.63,21,286250,1
13,6406,86,8600,2.13,41,286204,4
13,6409,412,41200,10.18,41,286250,2
13,6413,57,5700,1.41,41,286237,1
13,6414,170,17000,4.2,41,286266,3
13,6415,117,11700,2.89,41,286204,3
13,6416,288,28800,7.12,41,286250,1
13,6421,241,24100,5.96,41,2519932,2
13,6422,108,10800,2.67,41,286266,4
13,6423,97,9700,2.4,20,286204,2
13,6424,122,12200,3.01,20,286250,1
13,6425,154,15400,3.81,20,286250,2
13,6428,3315,331500,81.92,41,2519932,1
13,6429,77,7700,1.9,91,2519932,1
13,6431,290,29000,7.17,20,286204,1
13,6434,297,29700,7.34,41,286229,2
13,6435,88,8800,2.17,41,286229,1
13,6436,119,11900,2.94,41,286204,2
13,6442,304,30400,7.51,41,286229,4
13,6443,308,30800,7.61,41,286229,3
13,6445,275,27500,6.8,41,286240,2
13,6447,170,17000,4.2,20,286240,2
13,6448,178,17800,4.4,20,286240,1
13,6452,72,7200,1.78,20,286240,3
13,6453,321,32100,7.93,41,286240,3
13,6456,774,77400,19.13,41,286240,4
13,6458,259,25900,6.4,41,286240,1
13,6462,1284,128400,31.73,11,286303,1
13,6466,63,6300,1.56,41,286249,2
13,6473,188,18800,4.65,41,286204,1
13,6474,156,15600,3.85,41,286249,1
13,6475,43,4300,1.06,41,286249,3
13,6476,46,4600,1.14,82,286249,2
13,6478,828,82800,20.46,43,286233,1
13,6480,196,19600,4.84,21,286204,1
13,6483,1084,108400,26.79,82,286249,1
13,6484,5624,562400,138.97,41,3400380,1
13,6489,282,28200,6.97,41,3400380,3
13,6490,577,57700,14.26,41,3400380,2
13,6491,435,43500,10.75,91,3400380,1
13,6494,49,4900,1.21,43,286229,2
13,6497,919,91900,22.71,20,286233,1
13,6502,650,65000,16.06,82,286240,1
13,6506,320,32000,7.91,43,286233,2
13,6507,72,7200,1.78,20,286233,3
13,6508,245,24500,6.05,20,286233,2
13,6509,149,14900,3.68,82,286240,2
13,6511,291,29100,7.19,43,286310,1
13,6512,150,15000,3.71,43,286233,3
13,6513,73,7300,1.8,82,286240,3
13,6514,129,12900,3.19,91,286303,1
13,6516,228,22800,5.63,43,286310,2
13,6517,330,33000,8.15,41,286234,1
13,6519,70,7000,1.73,20,286310,3
13,6523,109,10900,2.69,20,286310,1
13,6524,111,11100,2.74,41,286233,2
13,6525,85,8500,2.1,20,286310,2
13,6527,47,4700,1.16,41,286233,3
13,6528,170,17000,4.2,41,286233,1
13,6529,8339,833900,206.06,82,286233,1
13,6534,249,24900,6.15,41,286234,2
13,6539,812,81200,20.06,41,286228,3
13,6541,431,43100,10.65,82,286233,2
13,6542,448,44800,11.07,43,286204,2
13,6543,1530,153000,37.81,41,286228,4
13,6545,148,14800,3.66,19,286226,1
13,6546,1321,132100,32.64,82,286234,1
13,6549,112,11200,2.77,43,286310,3
13,6550,1584,158400,39.14,43,286204,1
13,6551,231,23100,5.71,19,286226,2
13,6552,81,8100,2.0,41,286234,3
13,6554,90,9000,2.22,11,286303,2
13,6556,393,39300,9.71,41,286228,2
13,6561,713,71300,17.62,82,286234,2
13,6566,347,34700,8.57,43,286240,1
13,6567,278,27800,6.87,43,286240,2
13,6568,122,12200,3.01,43,286240,3
13,6570,83,8300,2.05,81,286226,2
13,6572,125,12500,3.09,43,286240,4
13,6573,51,5100,1.26,43,2519931,3
13,6574,230,23000,5.68,19,286226,3
13,6575,62,6200,1.53,81,286226,3
13,6577,55,5500,1.36,41,286303,1
13,6580,1474,147400,36.42,43,2519931,1
13,6583,52,5200,1.28,11,286303,3
13,6584,138,13800,3.41,41,286228,1
13,6588,1052,105200,26.0,43,286293,1
13,6589,91,9100,2.25,19,286226,4
13,6592,149,14900,3.68,43,2519931,2
13,6593,150,15000,3.71,43,286204,3
13,6594,107,10700,2.64,43,286293,3
13,6595,49,4900,1.21,43,286293,4
13,6597,239,23900,5.91,43,286293,2
13,6598,54,5400,1.33,19,286227,4
13,6599,46,4600,1.14,21,286233,1
13,6601,46,4600,1.14,19,286227,3
13,6604,245,24500,6.05,41,286296,3
13,6605,51,5100,1.26,19,286227,2
13,6609,45,4500,1.11,20,286240,4
13,6610,68,6800,1.68,20,286249,2
13,6611,44,4400,1.09,20,286249,3
13,6612,217,21700,5.36,20,286249,1
13,6613,207,20700,5.12,41,286296,2
13,6614,88,8800,2.17,82,286208,2
